CensusBloc,population density,% White,% Ame Indi and AK Native,% Asian,% Nati Hawa and Paci Island,% Hispanic,% age 18-29,% age 30-39,% age 40-49,% age 50-59,% age >60,med income,% unemployment,% female hh,% <highschool,% security inc,% assistant inc,% renter hh,% stay >=5yrs,Lonpro,Latpro,DV rate
170312909001,4947.919457142412,0.0,0.0,0.0,0.0,0.0,0.280981595,0.0564417179999999,0.12392638,0.051533742,0.191411043,12536.0,0.501466276,0.2330097089999999,0.322265625,0.161812298,0.042071197,0.932038835,0.582524272,439617.0,4634967.0,30.67484662576687
170312909002,5707.565778620679,0.0,0.0,0.0,0.0,0.0,0.135106383,0.153191489,0.179787234,0.0904255319999999,0.084042553,25625.0,0.090909091,0.420849421,0.243856333,0.073359073,0.0,0.8262548259999999,0.590733591,439623.0,4634562.0,27.659574468085104
170312909003,3355.54141916446,0.0,0.0,0.0,0.0,0.0,0.131325301,0.1939759039999999,0.153012048,0.160240964,0.1927710839999999,24474.0,0.322891566,0.153846154,0.180781759,0.176282051,0.108974359,0.701923077,0.788461538,439115.0,4634556.0,31.32530120481928
170312909004,3030.501966318075,0.0,0.0,0.01336478,0.0,0.0,0.294811321,0.088836478,0.092767296,0.075471698,0.133647799,34696.0,0.3521739129999999,0.362880886,0.111675127,0.218836565,0.0,0.725761773,0.675900277,438942.0,4634875.0,30.660377358490567
170318387002,7704.095774944054,0.077654517,0.0,0.0,0.0,0.046751189,0.2916006339999999,0.1101426309999999,0.135499208,0.083201268,0.116481775,26158.0,0.184782609,0.297117517,0.1288515409999999,0.062084257,0.0,0.7560975609999999,0.78713969,440027.0,4634564.0,34.86529318541997
170313102001,4846.598765422494,0.522896699,0.186368477,0.144834931,0.0,0.506922258,0.14057508,0.265175719,0.215122471,0.123535676,0.146964856,77411.0,0.039548023,0.017492711,0.1362467869999999,0.0,0.017492711,0.530612245,0.7055393590000001,446605.0,4633994.0,2.1299254526091587
170313102002,6512.754354612867,0.658595642,0.053268765,0.0617433409999999,0.0,0.569007264,0.177966102,0.274818402,0.094430993,0.084745763,0.148910412,65179.0,0.115138593,0.068681319,0.134868421,0.162087912,0.0906593409999999,0.57967033,0.68956044,446411.0,4634067.0,6.053268765133172
170314005002,6569.390020786685,0.0,0.0,0.0,0.0,0.0,0.2909699,0.099219621,0.134894091,0.060200669,0.108138239,21541.0,0.099737533,0.364179104,0.233739837,0.1104477609999999,0.044776119,0.8686567159999999,0.364179104,448251.0,4626543.0,23.41137123745819
170314804006,3702.793171095009,0.018867925,0.0,0.0,0.0,0.0,0.224056604,0.0,0.070754717,0.106132075,0.400943396,90931.0,0.0,0.037313433,0.114705882,0.138059701,0.0,0.253731343,0.8097014929999999,451871.0,4620031.0,8.254716981132075
170314804007,2886.333403693652,0.0,0.0,0.0,0.0,0.0,0.0685543959999999,0.032786885,0.235469449,0.073025335,0.467958271,70098.0,0.069264069,0.0,0.040515654,0.0,0.042813456,0.0,0.7889908259999999,451864.0,4620235.0,8.941877794336811
170314805001,3840.8752938385433,0.028481013,0.0,0.0,0.0,0.028481013,0.1392405059999999,0.122362869,0.08649789,0.176160338,0.358649789,54740.0,0.046948357,0.050377834,0.093535076,0.047858942,0.0,0.176322418,1.0,453147.0,4619842.0,13.713080168776372
170312608002,9811.326104505524,0.0428658909999999,0.0,0.0,0.0,0.009185548,0.212492345,0.075321494,0.044703001,0.133496632,0.14084507,21964.0,0.21627907,0.317073171,0.154522613,0.158536585,0.030487805,0.8089430890000001,0.715447154,440005.0,4636181.0,29.39375382731169
170312609001,9448.61798716956,0.129032258,0.0,0.0,0.0,0.0421836229999999,0.2398676589999999,0.153019024,0.090157155,0.143093466,0.098428453,26250.0,0.201680672,0.462328767,0.231441048,0.113013699,0.095890411,0.660958904,0.6575342470000001,440102.0,4635691.0,32.25806451612903
170312609002,2513.929692356195,0.01984127,0.0,0.0,0.0,0.095238095,0.023809524,0.198412698,0.107142857,0.3888888889999999,0.19047619,46042.0,0.209302326,0.046511628,0.174887892,0.38372093,0.0,0.546511628,0.825581395,439909.0,4635733.0,71.42857142857143
170312610002,5042.72645376181,0.082037997,0.0,0.0,0.0,0.08462867,0.158894646,0.163212435,0.1122625219999999,0.164075993,0.224525043,50962.0,0.129533679,0.1803278689999999,0.19010989,0.153005464,0.092896175,0.6174863389999999,0.822404372,439550.0,4635699.0,42.314335060449054
170310814022,73009.54283890361,0.725195095,0.0,0.256410256,0.0,0.0111482719999999,0.25083612,0.18115942,0.1148272019999999,0.186176143,0.186733556,156801.0,0.014744146,0.0,0.0,0.0,0.0,0.4663414629999999,0.579512195,448894.0,4638086.0,1.6722408026755853
170310609004,43130.15340560485,0.926361894,0.0,0.04681084,0.0,0.206679442,0.250479058,0.309608541,0.09827539,0.094990419,0.165343553,75434.0,0.010342368,0.005124162,0.021592443,0.024438313,0.0,0.487189594,0.58770201,446580.0,4644234.0,0.8212428141253764
170315603001,4419.43281395039,0.6512110729999999,0.0,0.035986159,0.0,0.7314878890000001,0.179930796,0.14532872,0.133564014,0.098269896,0.146020761,49125.0,0.167197452,0.140724947,0.27283105,0.059701493,0.087420043,0.2174840089999999,0.8422174840000001,437861.0,4628478.0,2.0761245674740487
170310402022,11829.200867372572,0.44059623,0.0,0.24375274,0.0,0.268303376,0.216133275,0.187198597,0.092503288,0.161771153,0.247259974,49574.0,0.06882859,0.050619835,0.120775623,0.064049587,0.05268595,0.710743802,0.63946281,442435.0,4647544.0,3.068829460762823
170316603011,8535.754629729361,0.39341917,0.015021459,0.0,0.0,0.6838340490000001,0.179542203,0.1294706719999999,0.140915594,0.052217454,0.1888412019999999,24230.0,0.26031746,0.1369606,0.253676471,0.041275797,0.082551595,0.681050657,0.831144465,441971.0,4625581.0,17.882689556509302
170316711001,3075.085623488864,0.014588859,0.0,0.0,0.0,0.00928382,0.0901856759999999,0.1034482759999999,0.118037135,0.0901856759999999,0.278514589,33571.0,0.144067797,0.139097744,0.179012346,0.270676692,0.04887218,0.62406015,0.890977444,445007.0,4625204.0,41.11405835543767
170316911004,4114.817927582815,0.0,0.0,0.0,0.0,0.02,0.112222222,0.123333333,0.138888889,0.2022222219999999,0.1866666669999999,20719.0,0.091116173,0.317585302,0.259026688,0.099737533,0.044619423,0.776902887,0.8267716540000001,447518.0,4623721.0,31.11111111111111
170316203006,7681.876071132502,0.722758621,0.0,0.0,0.0,0.59862069,0.211724138,0.173103448,0.083448276,0.039310345,0.219310345,56453.0,0.116385911,0.114119923,0.353571429,0.085106383,0.01934236,0.444874275,0.854932302,438848.0,4626764.0,2.758620689655172
170316009004,12356.231308074175,0.405178446,0.0,0.386284115,0.0,0.1350594819999999,0.146955913,0.182645206,0.102169349,0.080475857,0.21763471,58179.0,0.0,0.1132075469999999,0.099678457,0.062893082,0.041928721,0.4360587,0.758909853,445342.0,4631840.0,1.3995801259622112
170315808001,12335.335466509703,0.604599735,0.020787262,0.0119416189999999,0.0,0.969040248,0.2122954439999999,0.15656789,0.163202123,0.1070322869999999,0.07120743,46000.0,0.106788079,0.155477032,0.419494585,0.042402827,0.044169611,0.630742049,0.8144876329999999,442965.0,4628933.0,3.980539584254754
170316203002,5683.498298550867,0.632085561,0.0,0.0,0.0,0.783957219,0.1839572189999999,0.187165775,0.100534759,0.0898395719999999,0.193582888,56875.0,0.092672414,0.044444444,0.2112,0.074074074,0.037037037,0.1888888889999999,0.955555556,439720.0,4626463.0,9.625668449197862
170310301042,47543.92865764902,0.672325976,0.0,0.156196944,0.0,0.027164686,0.539898132,0.076400679,0.176570458,0.0254668929999999,0.139219015,31136.0,0.104060914,0.0,0.135714286,0.0,0.0,0.972440945,0.44488189,445528.0,4649532.0,3.395585738539898
170310307032,44762.01729380194,0.8314393940000001,0.0,0.015151515,0.0,0.0,0.070075758,0.0,0.028409091,0.018939394,0.852272727,14755.0,0.0,0.0,0.228962818,0.336814621,0.1958224539999999,0.981723238,0.82767624,445645.0,4647463.0,0.0
170310701031,20250.521489514893,0.845618915,0.0,0.115438108,0.0,0.115438108,0.570236439,0.219749652,0.076495132,0.016689847,0.116828929,70214.0,0.012759171,0.0,0.031986532,0.0,0.0,0.8517786559999999,0.387351779,446738.0,4641777.0,1.3908205841446453
170311406021,25442.08344038593,0.754318618,0.0,0.148752399,0.0,0.620921305,0.210172745,0.1909788869999999,0.078694818,0.07293666,0.146833013,68571.0,0.044989775,0.211805556,0.136876006,0.125,0.0590277779999999,0.84375,0.5277777779999999,440387.0,4646410.0,3.838771593090211
170310307022,313251.7755491231,0.684128225,0.0,0.25488663,0.0,0.046129789,0.0226739639999999,0.120406568,0.187646599,0.291634089,0.309616888,50000.0,0.0085227269999999,0.020689655,0.038590604,0.05862069,0.016091954,0.389655172,0.86091954,445748.0,4647886.0,2.3455824863174355
170310608001,29296.36882843996,0.7393333329999999,0.0,0.131333333,0.0,0.0793333329999999,0.420666667,0.284,0.07,0.11,0.074,88333.0,0.051969824,0.0,0.023947151,0.0,0.0,0.570663812,0.604925054,446228.0,4644761.0,1.3333333333333333
170310609005,63173.8231991881,0.55771096,0.0,0.011639185,0.0,0.032007759,0.424830262,0.182347236,0.166828322,0.128031038,0.097963143,48051.0,0.0,0.0,0.174927114,0.0,0.0,0.82767624,0.35770235,446353.0,4644319.0,0.9699321047526672
170310631002,16644.512862526524,0.8062622309999999,0.0,0.070450098,0.0,0.0577299409999999,0.364970646,0.304305284,0.089041096,0.109589041,0.049902153,77222.0,0.01992528,0.0118644069999999,0.0,0.018644068,0.0,0.7237288140000001,0.4220338979999999,446369.0,4643240.0,0.0
170310633024,36072.18791665358,0.7900843879999999,0.0,0.1392405059999999,0.0,0.129746835,0.5284810129999999,0.215189873,0.105485232,0.039029536,0.052742616,60400.0,0.0,0.0,0.0,0.0,0.0,0.807486631,0.403743316,446881.0,4642864.0,3.1645569620253164
170310630003,12610.309964916083,0.8477951640000001,0.0,0.0440967279999999,0.0,0.0426742529999999,0.617354196,0.19487909,0.0412517779999999,0.0412517779999999,0.032716927,88594.0,0.013793103,0.0,0.0,0.035820896,0.0,0.740298507,0.385074627,445987.0,4642840.0,0.0
170310701032,27302.067487758588,0.7851690290000001,0.0,0.098146129,0.0,0.07306434,0.640130862,0.199563795,0.05561614,0.0,0.038167939,58958.0,0.011811024,0.0,0.0,0.0,0.0,0.968232044,0.443370166,446700.0,4641927.0,0.0
170318321003,8532.389271337652,0.8724637679999999,0.0,0.075362319,0.0,0.072463768,0.520289855,0.295652174,0.068115942,0.036231884,0.013043478,88917.0,0.012882448,0.0,0.01986755,0.0,0.0,0.704663212,0.4663212439999999,445956.0,4644832.0,5.797101449275362
170318321001,28211.566092431924,0.531346351,0.0,0.035457348,0.0,0.094039054,0.347379239,0.245632066,0.0904419319999999,0.081706064,0.077595067,54458.0,0.049925484,0.110441767,0.037896365,0.0622489959999999,0.029116466,0.7771084340000001,0.601405622,445958.0,4644645.0,0.513874614594039
170318436001,6828.484524240002,0.093123209,0.0,0.018624642,0.0,0.0752148999999999,0.210601719,0.1941260739999999,0.051575931,0.1683381089999999,0.088108883,34622.0,0.143576826,0.254814815,0.044776119,0.17037037,0.059259259,0.807407407,0.672592593,449479.0,4628339.0,14.326647564469916
170314603024,5553.63406042257,0.006622517,0.0,0.0,0.0,0.01986755,0.181015453,0.077262693,0.137601177,0.088300221,0.183958793,27990.0,0.423245614,0.371794872,0.229254571,0.158974359,0.08974359,0.5205128210000001,0.7794871790000001,453634.0,4621769.0,25.01839587932304
170318388002,115.11052014256502,0.316129032,0.0,0.0,0.0,0.309677419,0.15483871,0.168548387,0.066935484,0.066935484,0.1943548389999999,25244.0,0.13732834,0.274834437,0.233187135,0.1147902869999999,0.059602649,0.657836645,0.789183223,452364.0,4614782.0,26.61290322580645
170310701021,20550.287266483145,0.8095909729999999,0.0,0.079689704,0.0,0.030324401,0.4858956279999999,0.12764457,0.08180536,0.056417489,0.181241185,64420.0,0.026173285,0.0,0.0,0.0,0.0,0.7862356620000001,0.38894682,446794.0,4642154.0,0.7052186177715092
170318347003,1078.8920670915982,0.0,0.0,0.0,0.0,0.0,0.263305322,0.120448179,0.092436975,0.100840336,0.204481793,19688.0,0.205,0.281767956,0.375565611,0.066298343,0.1381215469999999,0.8287292820000001,0.602209945,446607.0,4626743.0,53.22128851540616
170315611001,1959.959276712224,0.641975309,0.0,0.0,0.0,0.390946502,0.257201646,0.104938272,0.047325103,0.160493827,0.335390947,83472.0,0.092948718,0.035242291,0.07960199,0.035242291,0.04845815,0.127753304,0.8546255509999999,436520.0,4626635.0,8.23045267489712
170310312001,12597.16023503821,0.847772277,0.0,0.065594059,0.0,0.246287129,0.33539604,0.262376238,0.089108911,0.10519802,0.165841584,69423.0,0.0,0.0,0.056934307,0.0,0.03125,0.529296875,0.447265625,445625.0,4646689.0,1.2376237623762376
170310313004,22942.89756643245,0.399342105,0.0,0.2625,0.0,0.074013158,0.089802632,0.112171053,0.134210526,0.128289474,0.389144737,27169.0,0.005537975,0.037965616,0.158367347,0.126074499,0.045845272,0.7643266479999999,0.803008596,445924.0,4646721.0,1.973684210526316
170310315013,25697.84962962456,0.36167147,0.0,0.172910663,0.0,0.060518732,0.134005764,0.19092219,0.17795389,0.131123919,0.192363112,40469.0,0.034124629,0.10373444,0.114889706,0.018672199,0.060165975,0.935684647,0.661825726,446004.0,4646248.0,2.881844380403458
170310314006,2383.1381919061114,0.628787879,0.011904762,0.220779221,0.0,0.04004329,0.107142857,0.253246753,0.137445887,0.13961039,0.316017316,93274.0,0.022488756,0.0,0.057074911,0.0,0.0,0.470809793,0.7401129940000001,446562.0,4645967.0,1.0822510822510822
170310315022,27585.942970799097,0.460194175,0.065048544,0.082524272,0.0,0.219417476,0.317475728,0.216504854,0.102912621,0.052427184,0.234951456,30750.0,0.025993884,0.038580247,0.193357058,0.148148148,0.072530864,0.8580246909999999,0.492283951,445942.0,4645992.0,4.854368932038835
170310321003,18615.8449084096,0.77636153,0.0,0.111819235,0.0,0.16396292,0.193511008,0.22769409,0.099652375,0.099652375,0.339513326,48985.0,0.0,0.0,0.027423469,0.154066986,0.049760766,0.8401913879999999,0.733014354,445742.0,4645191.0,2.8968713789107765
170310404013,6975.131405508298,0.886993603,0.0,0.029850746,0.0,0.132196162,0.204690832,0.326226013,0.070362473,0.147121535,0.176972281,87446.0,0.0390625,0.0,0.038277512,0.0,0.0340425529999999,0.476595745,0.523404255,443215.0,4647181.0,0.0
170310402011,10202.05479935096,0.759801215,0.0,0.0060739919999999,0.0,0.325786858,0.223081171,0.308117062,0.108227499,0.088348978,0.074544451,91181.0,0.031202435,0.1004431309999999,0.07703595,0.0,0.0,0.457902511,0.70901034,442780.0,4646954.0,2.2087244616234125
170310621003,12686.748864181734,0.830694275,0.0,0.0596833129999999,0.0,0.052984166,0.300852619,0.275883069,0.054202192,0.169305725,0.153471376,65099.0,0.063175395,0.01842871,0.049604601,0.0,0.009699321,0.64500485,0.6886517940000001,445966.0,4643477.0,3.654080389768575
170310620001,14317.890203023924,0.8531195840000001,0.0,0.049393414,0.0,0.04202773,0.42287695,0.285528596,0.1005199309999999,0.0467937609999999,0.0407279029999999,87944.0,0.030877573,0.008583691,0.0,0.010300429,0.0,0.667811159,0.498712446,446375.0,4643518.0,1.2998266897746968
170310631001,12379.916923207733,0.902138158,0.0,0.064144737,0.0,0.0567434209999999,0.439967105,0.234375,0.111019737,0.038651316,0.060032895,92188.0,0.0648429579999999,0.0,0.014067995,0.0,0.0,0.699716714,0.542492918,446393.0,4643046.0,2.4671052631578947
170310315011,34502.563018864224,0.427341227,0.0,0.265877287,0.0,0.077502691,0.203444564,0.09795479,0.1248654469999999,0.151776103,0.409041981,24400.0,0.1141868509999999,0.0,0.2441717789999999,0.286,0.176,0.946,0.706,445812.0,4646255.0,3.229278794402584
170310315023,49938.55058641574,0.251738526,0.0,0.025961984,0.0,0.080203987,0.1872971719999999,0.140009272,0.156235512,0.0853036619999999,0.178952248,16298.0,0.088772846,0.108803165,0.091709464,0.122650841,0.132542038,0.941641939,0.644906034,445941.0,4646093.0,1.3908205841446453
170310321004,53745.62348000456,0.7560563379999999,0.0,0.016338028,0.0,0.348169014,0.216901408,0.3245070419999999,0.10028169,0.12056338,0.075492958,33173.0,0.076254826,0.0,0.143960674,0.142105263,0.124210526,0.8673684209999999,0.4821052629999999,446027.0,4645302.0,4.507042253521127
170310321002,12737.37374952331,0.875570776,0.0,0.0867579909999999,0.0,0.062785388,0.328767123,0.300228311,0.062785388,0.0536529679999999,0.194063927,70714.0,0.044776119,0.0,0.0338461539999999,0.086330935,0.089928058,0.789568345,0.5,445712.0,4645529.0,10.273972602739724
170310608003,51771.71485575396,0.7738196209999999,0.0,0.088210348,0.0,0.096126661,0.207237772,0.271981906,0.132315522,0.115917444,0.175855245,86486.0,0.032756024,0.0195208519999999,0.0,0.015971606,0.0,0.482697427,0.728926353,446415.0,4644791.0,0.2827254735651682
170310619012,20284.83484321312,0.757826888,0.0,0.226519337,0.0,0.076427256,0.223756906,0.2403314919999999,0.067219153,0.186924494,0.0755064459999999,67382.0,0.0,0.0,0.0,0.0,0.0,0.5347222220000001,0.5399305560000001,446660.0,4643777.0,0.9208103130755064
170310619011,22317.778834927685,0.775112444,0.0,0.203898051,0.0,0.0329835079999999,0.427286357,0.23838081,0.092953523,0.130434783,0.110944528,64286.0,0.074324324,0.0,0.0,0.0,0.0,0.706,0.6759999999999999,446609.0,4643930.0,0.0
170310619013,21102.400096274563,0.797833935,0.0,0.128760529,0.0,0.144404332,0.423586041,0.155234657,0.1131167269999999,0.160048135,0.14801444,76328.0,0.032085561,0.0,0.0,0.029059829,0.0,0.675213675,0.606837607,446685.0,4643598.0,1.203369434416366
170310621002,15016.106316665178,0.8767605629999999,0.0,0.0586854459999999,0.0,0.048122066,0.679577465,0.172535211,0.048122066,0.066901408,0.015258216,85769.0,0.0,0.0,0.0,0.0,0.0,0.8926940640000001,0.53652968,445972.0,4643851.0,0.0
170310621001,20941.13132029894,0.8851791529999999,0.0,0.080618893,0.0,0.070846906,0.437296417,0.189739414,0.1131921819999999,0.066775244,0.045602606,175625.0,0.044823906,0.0254629629999999,0.0,0.0,0.0,0.4513888889999999,0.710648148,445992.0,4643706.0,1.6286644951140066
170310620002,11273.194848272486,0.887343533,0.0,0.043115438,0.0,0.04867872,0.6801112659999999,0.222531293,0.018080668,0.079276773,0.0,73650.0,0.0,0.0,0.0,0.0,0.023310023,0.778554779,0.256410256,446330.0,4643818.0,4.172461752433936
170310632003,30350.50779936108,0.893253629,0.0,0.0264731,0.0,0.023911187,0.578138343,0.15969257,0.0734415029999999,0.0256191289999999,0.0760034159999999,53625.0,0.027860697,0.0533117929999999,0.0,0.0,0.0,0.901453958,0.413570275,446776.0,4643274.0,0.0
170310632005,32887.96338936941,0.7889655170000001,0.0,0.211034483,0.0,0.162758621,0.446896552,0.288275862,0.03862069,0.04,0.12,64891.0,0.158974359,0.0,0.0,0.0,0.0,0.7547528520000001,0.633079848,446798.0,4643201.0,2.758620689655172
170310632001,37477.509497639694,0.85380117,0.0,0.060150376,0.0,0.0284043439999999,0.348370927,0.145363409,0.112781955,0.143692565,0.209690894,71450.0,0.0,0.0,0.0,0.0,0.0,0.8072727270000001,0.4327272729999999,446904.0,4643020.0,1.670843776106934
170310633022,41231.74809419383,0.762865792,0.0,0.156407669,0.0,0.07568113,0.462159435,0.369323915,0.062563068,0.0,0.088799193,81811.0,0.0,0.0,0.0,0.0,0.0,0.577304965,0.465248227,446906.0,4642746.0,2.0181634712411705
170310633012,25630.19268778,0.8608414240000001,0.0,0.0,0.0,0.0798273999999999,0.293419633,0.38403452,0.038834951,0.073354908,0.067961165,75750.0,0.028288543,0.0,0.0,0.0,0.0,0.864768683,0.521352313,446691.0,4642840.0,1.0787486515641855
170310633011,33220.4455700473,0.803484995,0.0,0.0803485,0.0,0.0764762829999999,0.336882865,0.144240077,0.059051307,0.106485963,0.317521781,50875.0,0.0,0.017310253,0.046483909,0.015978695,0.0399467379999999,0.7563249,0.6724367509999999,446712.0,4642670.0,0.0
170310634002,18629.321193569773,0.872015282,0.0,0.066857689,0.0,0.011461318,0.382043935,0.252148997,0.148997135,0.039159503,0.063992359,92031.0,0.008235294,0.0,0.0,0.0170777989999999,0.037950664,0.700189753,0.529411765,446421.0,4642848.0,0.9551098376313276
170312606002,6538.73650080534,0.036163522,0.0,0.0,0.0,0.028301887,0.273584906,0.087264151,0.090408805,0.0794025159999999,0.194968553,27500.0,0.309572301,0.293604651,0.402524544,0.151162791,0.136627907,0.697674419,0.7790697670000001,439193.0,4636238.0,24.37106918238993
170312607002,5553.300836822664,0.0,0.0,0.0,0.0,0.0184534269999999,0.165202109,0.11599297,0.115114236,0.074692443,0.175746924,23571.0,0.100271003,0.328804348,0.272285251,0.258152174,0.076086957,0.7826086959999999,0.8097826090000001,439596.0,4636230.0,27.240773286467487
170312705001,2264.194858332605,0.00393391,0.0,0.0,0.0,0.060582219,0.250196696,0.10306845,0.151848938,0.104642014,0.169158143,15571.0,0.24904943,0.1642066419999999,0.357050453,0.265682657,0.147601476,0.889298893,0.778597786,440439.0,4636285.0,47.993705743509054
170312718001,3543.9707435783303,0.0,0.0,0.0,0.0,0.019178082,0.2054794519999999,0.178082192,0.089041096,0.083561644,0.095890411,18952.0,0.08045977,0.3232758619999999,0.181008902,0.137931034,0.107758621,0.879310345,0.88362069,442036.0,4635745.0,45.2054794520548
170312712001,4020.514388769494,0.071644042,0.0,0.002262443,0.0,0.009803922,0.163650075,0.163650075,0.102564103,0.184012066,0.138763198,32159.0,0.152133581,0.361323155,0.249154453,0.374045802,0.094147583,0.801526718,0.676844784,441621.0,4636399.0,24.88687782805429
170312713001,3390.2214285867544,0.003603604,0.0,0.0144144139999999,0.0,0.018018018,0.127027027,0.158558559,0.072072072,0.082882883,0.134234234,25345.0,0.173809524,0.336065574,0.21980198,0.095628415,0.128415301,0.6967213109999999,0.827868852,441215.0,4636396.0,15.315315315315315
170312827002,5300.456082556074,0.338511856,0.0,0.116925593,0.0,0.188062142,0.173344235,0.247751431,0.208503679,0.098119379,0.067865904,99091.0,0.164750958,0.0781893,0.096551724,0.03909465,0.080246914,0.514403292,0.732510288,442845.0,4635972.0,12.264922322158627
170317201002,1587.186330803209,0.622028986,0.0,0.0,0.0,0.0313043479999999,0.076521739,0.139710145,0.11826087,0.180869565,0.20057971,145938.0,0.052631579,0.0838926169999999,0.052537845,0.040268456,0.015100671,0.1157718119999999,0.850671141,443755.0,4620091.0,1.1594202898550725
170317103001,4713.337216108997,0.037564767,0.013601036,0.014248705,0.0,0.098445596,0.202072539,0.07253886,0.140544041,0.110751295,0.205958549,35568.0,0.2640692639999999,0.257309942,0.1350210969999999,0.136452242,0.048732943,0.756335283,0.7680311890000001,445038.0,4622680.0,38.21243523316062
170317104005,6623.330385040157,0.0,0.0,0.0,0.0,0.064165307,0.24959217,0.0842849369999999,0.106579663,0.053833605,0.207177814,63113.0,0.133526851,0.17721519,0.172613308,0.046413502,0.082278481,0.3312236289999999,0.780590717,443982.0,4622748.0,13.594344752582924
170317112004,3782.264410330317,0.0038443059999999,0.0,0.0,0.0,0.015377222,0.202787122,0.105237866,0.064872657,0.225852955,0.272465161,70759.0,0.0754877009999999,0.0955678669999999,0.123489933,0.006925208,0.012465374,0.127423823,0.958448753,444027.0,4621249.0,5.766458433445458
170317109002,1725.8304540985353,0.076989619,0.0,0.0,0.0,0.1211072659999999,0.126297578,0.119377163,0.237889273,0.089965398,0.14100346,42656.0,0.132492114,0.17062635,0.129287599,0.090712743,0.049676026,0.425485961,0.939524838,446881.0,4621086.0,48.44290657439446
170317110002,7178.962800948216,0.097446809,0.0,0.023404255,0.0,0.0,0.10893617,0.127234043,0.0480851059999999,0.329361702,0.2076595739999999,44299.0,0.1625,0.222547584,0.1851421939999999,0.237188873,0.029282577,0.4641288429999999,0.549048316,446270.0,4621075.0,16.170212765957448
170317114002,2450.7979005919333,0.002105263,0.0,0.0,0.0,0.0,0.134736842,0.08,0.072631579,0.174736842,0.269473684,40769.0,0.096875,0.166666667,0.164102564,0.039215686,0.019607843,0.460784314,0.8594771240000001,446185.0,4620363.0,11.578947368421051
170317202003,1955.30148927203,0.5203389829999999,0.0,0.006779661,0.007344633,0.033333333,0.102259887,0.160451977,0.0502824859999999,0.216384181,0.306779661,73421.0,0.0244379279999999,0.0,0.008571429,0.013317191,0.0,0.334140436,0.840193705,444369.0,4618075.0,6.214689265536723
170318349002,2306.356824509064,0.0141592919999999,0.0,0.0,0.0,0.001769912,0.108849558,0.087610619,0.07079646,0.155752212,0.3442477879999999,14688.0,0.307167235,0.1756007389999999,0.3478819,0.179297597,0.06284658,0.848428835,0.617375231,445415.0,4624906.0,55.75221238938053
170318346004,1588.8221584497596,0.167243368,0.0,0.0,0.0,0.167243368,0.103806228,0.069204152,0.1141868509999999,0.143021915,0.379469435,27575.0,0.232835821,0.133333333,0.2592592589999999,0.128571429,0.123809524,0.807142857,0.80952381,447476.0,4626699.0,43.82929642445214
170318346003,512.7051474314425,0.0,0.0,0.0,0.0,0.0,0.065116279,0.08372093,0.08372093,0.274418605,0.418604651,55987.0,0.08974359,0.100775194,0.145945946,0.0,0.100775194,0.868217054,0.860465116,447473.0,4625936.0,23.25581395348837
170318348003,3237.5008967733283,0.120689655,0.019157088,0.0,0.0,0.208812261,0.174329502,0.0708812259999999,0.220306513,0.2030651339999999,0.162835249,27917.0,0.209090909,0.141414141,0.206043956,0.303030303,0.0,0.717171717,0.727272727,446609.0,4626132.0,22.988505747126435
170318348001,1914.559070440268,0.0,0.0,0.0,0.0,0.0,0.099041534,0.169329073,0.073482428,0.076677316,0.297124601,55179.0,0.23857868,0.161290323,0.086956522,0.0887096769999999,0.0,0.733870968,0.588709677,446208.0,4626127.0,44.72843450479233
170318348002,2740.653975499286,0.018567639,0.0,0.00265252,0.0,0.018567639,0.129973475,0.0450928379999999,0.091511936,0.24270557,0.393899204,12120.0,0.4204081629999999,0.053571429,0.178451178,0.349489796,0.020408163,0.867346939,0.6938775509999999,446380.0,4625749.0,23.87267904509284
170318418001,2300.451614592077,0.00530504,0.0,0.0,0.0,0.115384615,0.067639257,0.232095491,0.057029178,0.153846154,0.236074271,44250.0,0.097701149,0.205882353,0.104204753,0.25,0.095588235,0.514705882,0.5625,450075.0,4623355.0,22.54641909814324
170315305033,3997.301787638943,0.0,0.0,0.0,0.0,0.0,0.1768834819999999,0.035095929,0.17922321,0.096864764,0.280767431,35650.0,0.216129032,0.21300813,0.072553046,0.113821138,0.066666667,0.247154472,0.956097561,447103.0,4612478.0,11.69864295741694
170310630002,13708.923167857503,0.716723549,0.0,0.108532423,0.021843003,0.0853242319999999,0.311262799,0.241638225,0.147440273,0.0976109219999999,0.040955631,101136.0,0.012750455,0.0,0.038789026,0.0,0.030831099,0.59919571,0.526809651,445990.0,4642640.0,0.0
170310634001,13599.814580728113,0.869627507,0.0,0.076647564,0.0,0.118911175,0.399713467,0.262893983,0.112464183,0.058022923,0.035816619,119125.0,0.008028546,0.0,0.007462687,0.0,0.05465288,0.610044313,0.425406204,446364.0,4642656.0,0.0
170310633023,22404.75212272564,0.971571906,0.0,0.0284280939999999,0.0,0.122073579,0.668896321,0.1488294309999999,0.043478261,0.075250836,0.030100334,74554.0,0.015841584,0.0,0.0,0.0,0.019002375,0.96912114,0.249406176,446912.0,4642604.0,0.0
170310701011,67919.68408325089,0.833451453,0.010630758,0.041105599,0.0,0.0233876679999999,0.24734231,0.206945429,0.112686038,0.0481927709999999,0.214032601,91414.0,0.072402938,0.043478261,0.0,0.0,0.0,0.688198758,0.565217391,446919.0,4642215.0,0.0
